methyl_chr	methyl_start	methyl_end	name	chr	med_start3kb	med_end3kb	enhancer	Chr	Coordinate	Strand	Methylation.Status	Methylation.Difference	Meancase	Meancontrol	Region	GeneName
10	4284100	4284100	chr10:4241908	10	4283808	4284356	chr10:4283808-4284356	chr10	4241908	-	hypermethylation	0.38	0.68	0.3	intron	LINC00702
10	4284100	4284100	chr10:4241908	10	4283808	4284356	chr10:4283808-4284356	chr10	4241908	-	hypermethylation	0.38	0.68	0.3	TTS10kb	LINC00702
10	4284199	4284199	chr10:4242007	10	4283808	4284356	chr10:4283808-4284356	chr10	4242007	-	hypermethylation	0.33	0.64	0.32	TTS10kb	LINC00702
10	4284199	4284199	chr10:4242007	10	4283808	4284356	chr10:4283808-4284356	chr10	4242007	-	hypermethylation	0.33	0.64	0.32	intron	LINC00702
10	4284218	4284218	chr10:4242026	10	4283808	4284356	chr10:4283808-4284356	chr10	4242026	-	hypermethylation	0.35	0.4	0.05	TTS10kb	LINC00702
10	4284218	4284218	chr10:4242026	10	4283808	4284356	chr10:4283808-4284356	chr10	4242026	-	hypermethylation	0.35	0.4	0.05	intron	LINC00702
10	4284252	4284252	chr10:4242060	10	4283808	4284356	chr10:4283808-4284356	chr10	4242060	-	hypermethylation	0.31	0.52	0.21	intron	LINC00702
10	4284252	4284252	chr10:4242060	10	4283808	4284356	chr10:4283808-4284356	chr10	4242060	-	hypermethylation	0.31	0.52	0.21	TTS10kb	LINC00702
10	43471298	43471298	chr10:42975850	10	43471158	43471309	chr10:43471158-43471309	chr10	42975850	-	hypomethylation	-0.47	0.53	1	TTS10kb	LINC01264
10	43818296	43818296	chr10:43322848	10	43818292	43818511	chr10:43818292-43818511	chr10	43322848	+	hypermethylation	0.56	0.56	0	TSS1500	RP11-168L22.2
10	43818322	43818322	chr10:43322874	10	43818292	43818511	chr10:43818292-43818511	chr10	43322874	+	hypermethylation	0.36	0.53	0.17	TSS1500	RP11-168L22.2
10	43818349	43818349	chr10:43322901	10	43818292	43818511	chr10:43818292-43818511	chr10	43322901	+	hypermethylation	0.31	0.31	0	TSS1500	RP11-168L22.2
10	43818472	43818472	chr10:43323024	10	43818292	43818511	chr10:43818292-43818511	chr10	43323024	+	hypermethylation	0.3	0.52	0.22	TSS1500	RP11-168L22.2
10	43818482	43818482	chr10:43323034	10	43818292	43818511	chr10:43818292-43818511	chr10	43323034	+	hypermethylation	0.31	0.45	0.14	TSS1500	RP11-168L22.2
10	45375178	45375178	chr10:44879730	10	45375087	45375420	chr10:45375087-45375420	chr10	44879730	-	hypermethylation	0.33	0.76	0.43	intron	TMEM72-AS1
10	45443443	45443443	chr10:44947995	10	45442892	45443532	chr10:45442892-45443532	chr10	44947995	+	hypomethylation	-0.38	0.25	0.64	intron	RP11-285G1.9
10	45443443	45443443	chr10:44947995	10	45442892	45443532	chr10:45442892-45443532	chr10	44947995	-	hypomethylation	-0.38	0.25	0.64	intron	TMEM72-AS1
10	45491842	45491842	chr10:44996394	10	45491838	45491921	chr10:45491838-45491921	chr10	44996394	+	hypomethylation	-0.33	0.12	0.45	TTS10kb	RASSF4
10	45491842	45491842	chr10:44996394	10	45491838	45491921	chr10:45491838-45491921	chr10	44996394	-	hypomethylation	-0.33	0.12	0.45	TTS10kb	C10orf25
10	45491842	45491842	chr10:44996394	10	45491838	45491921	chr10:45491838-45491921	chr10	44996394	-	hypomethylation	-0.33	0.12	0.45	TTS10kb	CEP164P1
10	5504437	5504437	chr10:5462474	10	5504427	5504665	chr10:5504427-5504665	chr10	5462474	+	hypermethylation	0.45	0.82	0.37	TTS10kb	NET1
10	5504656	5504656	chr10:5462693	10	5504427	5504665	chr10:5504427-5504665	chr10	5462693	+	hypermethylation	0.41	0.79	0.38	TTS10kb	NET1
10	5530686	5530686	chr10:5488723	10	5530637	5531333	chr10:5530637-5531333	chr10	5488723	-	hypomethylation	-0.38	0.24	0.62	TTS10kb	CALML5
10	5530695	5530695	chr10:5488732	10	5530637	5531333	chr10:5530637-5531333	chr10	5488732	-	hypomethylation	-0.44	0.19	0.62	TTS10kb	CALML5
10	5530735	5530735	chr10:5488772	10	5530637	5531333	chr10:5530637-5531333	chr10	5488772	-	hypomethylation	-0.37	0.25	0.62	TTS10kb	CALML5
10	5530779	5530779	chr10:5488816	10	5530637	5531333	chr10:5530637-5531333	chr10	5488816	-	hypomethylation	-0.5	0.27	0.77	TTS10kb	CALML5
10	5530792	5530792	chr10:5488829	10	5530637	5531333	chr10:5530637-5531333	chr10	5488829	-	hypomethylation	-0.47	0.31	0.78	TTS10kb	CALML5
10	5531064	5531064	chr10:5489101	10	5530637	5531333	chr10:5530637-5531333	chr10	5489101	-	hypomethylation	-0.65	0.25	0.9	TTS10kb	CALML5
10	5531070	5531070	chr10:5489107	10	5530637	5531333	chr10:5530637-5531333	chr10	5489107	-	hypomethylation	-0.73	0.27	1	TTS10kb	CALML5
10	5531077	5531077	chr10:5489114	10	5530637	5531333	chr10:5530637-5531333	chr10	5489114	-	hypomethylation	-0.72	0.28	1	TTS10kb	CALML5
10	5531084	5531084	chr10:5489121	10	5530637	5531333	chr10:5530637-5531333	chr10	5489121	-	hypomethylation	-0.66	0.34	1	TTS10kb	CALML5
10	5531100	5531100	chr10:5489137	10	5530637	5531333	chr10:5530637-5531333	chr10	5489137	-	hypomethylation	-0.45	0.38	0.83	TTS10kb	CALML5
10	5531104	5531104	chr10:5489141	10	5530637	5531333	chr10:5530637-5531333	chr10	5489141	-	hypomethylation	-0.58	0.33	0.92	TTS10kb	CALML5
10	5535719	5535719	chr10:5493756	10	5535635	5536039	chr10:5535635-5536039	chr10	5493756	-	hypomethylation	-0.45	0.28	0.73	TTS10kb	CALML5
10	5535876	5535876	chr10:5493913	10	5535635	5536039	chr10:5535635-5536039	chr10	5493913	-	hypomethylation	-0.34	0.22	0.56	TTS10kb	CALML5
10	5536003	5536003	chr10:5494040	10	5535635	5536039	chr10:5535635-5536039	chr10	5494040	-	hypomethylation	-0.36	0.33	0.7	TTS10kb	CALML5
10	5553555	5553555	chr10:5511592	10	5553514	5553674	chr10:5553514-5553674	chr10	5511592	-	hypermethylation	0.31	0.74	0.43	TTS10kb	CALML3-AS1
10	5577632	5577632	chr10:5535669	10	5577499	5577735	chr10:5577499-5577735	chr10	5535669	+	hypermethylation	0.38	0.65	0.28	TTS10kb	CALML3
10	5639178	5639178	chr10:5597215	10	5638863	5639270	chr10:5638863-5639270	chr10	5597215	-	hypomethylation	-0.31	0.61	0.92	TSS1500	RP13-463N16.6
10	5639222	5639222	chr10:5597259	10	5638863	5639270	chr10:5638863-5639270	chr10	5597259	-	hypomethylation	-0.44	0.49	0.93	TSS1500	RP13-463N16.6
10	6163297	6163297	chr10:6121334	10	6163143	6163430	chr10:6163143-6163430	chr10	6121334	+	hypomethylation	-0.39	0.41	0.8	TTS10kb	RBM17
10	6163303	6163303	chr10:6121340	10	6163143	6163430	chr10:6163143-6163430	chr10	6121340	+	hypomethylation	-0.39	0.61	1	TTS10kb	RBM17
10	6321574	6321574	chr10:6279611	10	6321537	6321781	chr10:6321537-6321781	chr10	6279611	+	hypomethylation	-0.39	0.32	0.71	intron	RP11-563J2.2
10	6321631	6321631	chr10:6279668	10	6321537	6321781	chr10:6321537-6321781	chr10	6279668	+	hypomethylation	-0.38	0.42	0.8	intron	RP11-563J2.2
10	6340259	6340259	chr10:6298296	10	6340083	6340359	chr10:6340083-6340359	chr10	6298296	+	hypomethylation	-0.46	0.29	0.75	intron	RP11-563J2.2
10	7583286	7583286	chr10:7541324	10	7583205	7583490	chr10:7583205-7583490	chr10	7541324	+	hypermethylation	0.36	0.74	0.38	TTS10kb	RP11-385N23.1
10	7583335	7583335	chr10:7541373	10	7583205	7583490	chr10:7583205-7583490	chr10	7541373	+	hypermethylation	0.32	0.69	0.38	TTS10kb	RP11-385N23.1
10	7583390	7583390	chr10:7541428	10	7583205	7583490	chr10:7583205-7583490	chr10	7541428	+	hypermethylation	0.33	0.76	0.43	TTS10kb	RP11-385N23.1
10	7583488	7583488	chr10:7541526	10	7583205	7583490	chr10:7583205-7583490	chr10	7541526	+	hypermethylation	0.59	0.79	0.2	TTS10kb	RP11-385N23.1
10	8088880	8088880	chr10:8046917	10	8088862	8088888	chr10:8088862-8088888	chr10	8046917	-	hypermethylation	0.54	0.54	0	TTS10kb	RP11-379F12.3
10	8088880	8088880	chr10:8046917	10	8088862	8088888	chr10:8088862-8088888	chr10	8046917	-	hypermethylation	0.54	0.54	0	TTS10kb	GATA3-AS1
10	8090137	8090137	chr10:8048174	10	8089680	8090146	chr10:8089680-8090146	chr10	8048174	-	hypermethylation	0.34	0.54	0.2	TTS10kb	RP11-379F12.3
10	8090137	8090137	chr10:8048174	10	8089680	8090146	chr10:8089680-8090146	chr10	8048174	-	hypermethylation	0.34	0.54	0.2	TTS10kb	GATA3-AS1
10	9013833	9013833	chr10:8971870	10	9013579	9013972	chr10:9013579-9013972	chr10	8971870	+	hypomethylation	-0.34	0.4	0.74	intron	RP11-428L9.2
10	9013959	9013959	chr10:8971996	10	9013579	9013972	chr10:9013579-9013972	chr10	8971996	+	hypomethylation	-0.32	0.34	0.67	intron	RP11-428L9.2
10	990595	990595	chr10:944655	10	990446	990769	chr10:990446-990769	chr10	944655	+	hypermethylation	0.42	0.55	0.13	TTS10kb	RP11-363N22.2
1	1005432	1005432	chr1:1070052	1	1005293	1005547	chr1:1005293-1005547	chr1	1070052	+	hypomethylation	-0.46	0.29	0.75	TTS10kb	RP11-465B22.3
1	1005432	1005432	chr1:1070052	1	1005293	1005547	chr1:1005293-1005547	chr1	1070052	-	hypomethylation	-0.46	0.29	0.75	TTS10kb	RNF223
1	10447779	10447779	chr1:10387722	1	10447707	10448369	chr1:10447707-10448369	chr1	10387722	+	hypermethylation	0.31	0.51	0.2	TTS10kb	KIF1B
1	10447996	10447996	chr1:10387939	1	10447707	10448369	chr1:10447707-10448369	chr1	10387939	+	hypermethylation	0.44	0.52	0.08	TTS10kb	KIF1B
1	10695599	10695599	chr1:10635542	1	10695291	10695734	chr1:10695291-10695734	chr1	10635542	-	hypomethylation	-0.33	0.17	0.5	TTS10kb	CASZ1
1	10695599	10695599	chr1:10635542	1	10695291	10695734	chr1:10695291-10695734	chr1	10635542	+	hypomethylation	-0.33	0.17	0.5	TTS10kb	PEX14
1	10695601	10695601	chr1:10635544	1	10695291	10695734	chr1:10695291-10695734	chr1	10635544	-	hypomethylation	-0.37	0.18	0.55	TTS10kb	CASZ1
1	10695601	10695601	chr1:10635544	1	10695291	10695734	chr1:10695291-10695734	chr1	10635544	+	hypomethylation	-0.37	0.18	0.55	TTS10kb	PEX14
1	10695603	10695603	chr1:10635546	1	10695291	10695734	chr1:10695291-10695734	chr1	10635546	-	hypomethylation	-0.38	0.2	0.58	TTS10kb	CASZ1
1	10695603	10695603	chr1:10635546	1	10695291	10695734	chr1:10695291-10695734	chr1	10635546	+	hypomethylation	-0.38	0.2	0.58	TTS10kb	PEX14
1	10695606	10695606	chr1:10635549	1	10695291	10695734	chr1:10695291-10695734	chr1	10635549	+	hypomethylation	-0.44	0.14	0.58	TTS10kb	PEX14
1	10695606	10695606	chr1:10635549	1	10695291	10695734	chr1:10695291-10695734	chr1	10635549	-	hypomethylation	-0.44	0.14	0.58	TTS10kb	CASZ1
1	10695623	10695623	chr1:10635566	1	10695291	10695734	chr1:10695291-10695734	chr1	10635566	+	hypomethylation	-0.42	0.18	0.6	TTS10kb	PEX14
1	10695623	10695623	chr1:10635566	1	10695291	10695734	chr1:10695291-10695734	chr1	10635566	-	hypomethylation	-0.42	0.18	0.6	TTS10kb	CASZ1
1	10695633	10695633	chr1:10635576	1	10695291	10695734	chr1:10695291-10695734	chr1	10635576	-	hypomethylation	-0.39	0.18	0.57	TTS10kb	CASZ1
1	10695633	10695633	chr1:10635576	1	10695291	10695734	chr1:10695291-10695734	chr1	10635576	+	hypomethylation	-0.39	0.18	0.57	TTS10kb	PEX14
1	1098867	1098867	chr1:1163487	1	1098630	1098901	chr1:1098630-1098901	chr1	1163487	-	hypermethylation	0.39	0.39	0	TTS10kb	TTLL10-AS1
11	101312540	101312540	chr11:101441809	11	101312461	101312692	chr11:101312461-101312692	chr11	101441809	-	hypomethylation	-0.36	0.2	0.56	TTS10kb	TRPC6
11	102216584	102216584	chr11:102345853	11	102216514	102216961	chr11:102216514-102216961	chr11	102345853	+	hypermethylation	0.41	0.68	0.27	TTS10kb	BIRC3
11	102216584	102216584	chr11:102345853	11	102216514	102216961	chr11:102216514-102216961	chr11	102345853	+	hypermethylation	0.41	0.68	0.27	TSS1500	BIRC2
11	1053449	1053449	chr11:1053449	11	1053255	1053594	chr11:1053255-1053594	chr11	1053449	+	hypomethylation	-0.32	0.51	0.83	1_exon	RP13-870H17.3
11	1053449	1053449	chr11:1053449	11	1053255	1053594	chr11:1053255-1053594	chr11	1053449	+	hypomethylation	-0.32	0.51	0.83	intron	RP13-870H17.3
1	1107344	1107344	chr1:1171964	1	1107193	1107436	chr1:1107193-1107436	chr1	1171964	+	hypomethylation	-0.31	0.53	0.83	TTS10kb	RP11-465B22.8
1	1107344	1107344	chr1:1171964	1	1107193	1107436	chr1:1107193-1107436	chr1	1171964	-	hypomethylation	-0.31	0.53	0.83	TTS10kb	TTLL10-AS1
11	1073495	1073495	chr11:1073495	11	1073369	1073545	chr11:1073369-1073545	chr11	1073495	+	hypermethylation	0.31	0.31	0	TSS1500	MUC2
1	1107352	1107352	chr1:1171972	1	1107193	1107436	chr1:1107193-1107436	chr1	1171972	+	hypomethylation	-0.34	0.66	1	TTS10kb	RP11-465B22.8
1	1107352	1107352	chr1:1171972	1	1107193	1107436	chr1:1107193-1107436	chr1	1171972	-	hypomethylation	-0.34	0.66	1	TTS10kb	TTLL10-AS1
1	1107363	1107363	chr1:1171983	1	1107193	1107436	chr1:1107193-1107436	chr1	1171983	+	hypomethylation	-0.36	0.64	1	TTS10kb	RP11-465B22.8
1	1107363	1107363	chr1:1171983	1	1107193	1107436	chr1:1107193-1107436	chr1	1171983	-	hypomethylation	-0.36	0.64	1	TTS10kb	TTLL10-AS1
1	1107378	1107378	chr1:1171998	1	1107193	1107436	chr1:1107193-1107436	chr1	1171998	+	hypomethylation	-0.41	0.39	0.8	TTS10kb	RP11-465B22.8
1	1107378	1107378	chr1:1171998	1	1107193	1107436	chr1:1107193-1107436	chr1	1171998	-	hypomethylation	-0.41	0.39	0.8	TTS10kb	TTLL10-AS1
11	113552734	113552734	chr11:113682012	11	113552333	113552865	chr11:113552333-113552865	chr11	113682012	-	hypermethylation	0.5	0.6	0.1	TTS10kb	TMPRSS5
11	113552738	113552738	chr11:113682016	11	113552333	113552865	chr11:113552333-113552865	chr11	113682016	-	hypermethylation	0.4	0.67	0.27	TTS10kb	TMPRSS5
11	113552785	113552785	chr11:113682063	11	113552333	113552865	chr11:113552333-113552865	chr11	113682063	-	hypermethylation	0.4	0.74	0.33	TTS10kb	TMPRSS5
11	113929705	113929705	chr11:114058983	11	113929515	113929738	chr11:113929515-113929738	chr11	114058983	+	hypermethylation	0.32	0.32	0	TSS1500	ZBTB16
11	113929711	113929711	chr11:114058989	11	113929515	113929738	chr11:113929515-113929738	chr11	114058989	+	hypermethylation	0.31	0.31	0	TSS1500	ZBTB16
11	117874180	117874180	chr11:118003465	11	117873994	117874371	chr11:117873994-117874371	chr11	118003465	+	hypomethylation	-0.3	0.65	0.95	TTS10kb	IL10RA
11	117881684	117881684	chr11:118010969	11	117881559	117881948	chr11:117881559-117881948	chr11	118010969	-	hypermethylation	0.31	0.38	0.07	TTS10kb	TMPRSS4-AS1
11	117881684	117881684	chr11:118010969	11	117881559	117881948	chr11:117881559-117881948	chr11	118010969	+	hypermethylation	0.31	0.38	0.07	TTS10kb	IL10RA
11	117881733	117881733	chr11:118011018	11	117881559	117881948	chr11:117881559-117881948	chr11	118011018	+	hypermethylation	0.34	0.68	0.33	TTS10kb	IL10RA
11	117881733	117881733	chr11:118011018	11	117881559	117881948	chr11:117881559-117881948	chr11	118011018	-	hypermethylation	0.34	0.68	0.33	TTS10kb	TMPRSS4-AS1
11	119341466	119341466	chr11:119470755	11	119341099	119341491	chr11:119341099-119341491	chr11	119470755	+	hypomethylation	-0.31	0.42	0.73	intron	USP2-AS1
11	119612968	119612968	chr11:119742258	11	119612950	119613345	chr11:119612950-119613345	chr11	119742258	+	hypermethylation	0.35	0.55	0.2	TTS10kb	CTD-2523D13.2
11	119613199	119613199	chr11:119742489	11	119612950	119613345	chr11:119612950-119613345	chr11	119742489	+	hypermethylation	0.38	0.49	0.11	TTS10kb	CTD-2523D13.2
11	119613216	119613216	chr11:119742506	11	119612950	119613345	chr11:119612950-119613345	chr11	119742506	+	hypermethylation	0.42	0.52	0.1	TTS10kb	CTD-2523D13.2
11	119613234	119613234	chr11:119742524	11	119612950	119613345	chr11:119612950-119613345	chr11	119742524	+	hypermethylation	0.4	0.48	0.08	TTS10kb	CTD-2523D13.2
11	119613239	119613239	chr11:119742529	11	119612950	119613345	chr11:119612950-119613345	chr11	119742529	+	hypermethylation	0.46	0.54	0.08	TTS10kb	CTD-2523D13.2
11	119613268	119613268	chr11:119742558	11	119612950	119613345	chr11:119612950-119613345	chr11	119742558	+	hypermethylation	0.41	0.55	0.14	TTS10kb	CTD-2523D13.2
11	119613295	119613295	chr11:119742585	11	119612950	119613345	chr11:119612950-119613345	chr11	119742585	+	hypermethylation	0.36	0.54	0.18	TTS10kb	CTD-2523D13.2
11	119613307	119613307	chr11:119742597	11	119612950	119613345	chr11:119612950-119613345	chr11	119742597	+	hypermethylation	0.37	0.57	0.2	TTS10kb	CTD-2523D13.2
11	119613328	119613328	chr11:119742618	11	119612950	119613345	chr11:119612950-119613345	chr11	119742618	+	hypermethylation	0.37	0.62	0.25	TTS10kb	CTD-2523D13.2
11	12111763	12111763	chr11:12090216	11	12111660	12111980	chr11:12111660-12111980	chr11	12090216	+	hypermethylation	0.34	0.69	0.36	TTS10kb	RP13-631K18.5
11	12111961	12111961	chr11:12090414	11	12111660	12111980	chr11:12111660-12111980	chr11	12090414	+	hypermethylation	0.42	0.82	0.4	TTS10kb	RP13-631K18.5
11	121289502	121289502	chr11:121418793	11	121289334	121289764	chr11:121289334-121289764	chr11	121418793	-	hypomethylation	-0.37	0.52	0.89	TTS10kb	RP11-142I2.1
11	121906879	121906879	chr11:122036171	11	121906863	121907080	chr11:121906863-121907080	chr11	122036171	-	hypomethylation	-0.37	0.2	0.58	intron	RP11-166D19.1
11	121916117	121916117	chr11:122045409	11	121915938	121916278	chr11:121915938-121916278	chr11	122045409	-	hypomethylation	-0.36	0.26	0.62	intron	RP11-166D19.1
11	122177724	122177724	chr11:122307016	11	122177708	122178168	chr11:122177708-122178168	chr11	122307016	-	hypomethylation	-0.37	0.35	0.72	intron	MIR100HG
11	122177724	122177724	chr11:122307016	11	122177708	122178168	chr11:122177708-122178168	chr11	122307016	+	hypomethylation	-0.37	0.35	0.72	intron	RP11-716H6.2
11	122177826	122177826	chr11:122307118	11	122177708	122178168	chr11:122177708-122178168	chr11	122307118	+	hypomethylation	-0.41	0.22	0.64	intron	RP11-716H6.2
11	122177826	122177826	chr11:122307118	11	122177708	122178168	chr11:122177708-122178168	chr11	122307118	-	hypomethylation	-0.41	0.22	0.64	intron	MIR100HG
11	122178014	122178014	chr11:122307306	11	122177708	122178168	chr11:122177708-122178168	chr11	122307306	-	hypomethylation	-0.38	0.37	0.75	intron	MIR100HG
11	122178014	122178014	chr11:122307306	11	122177708	122178168	chr11:122177708-122178168	chr11	122307306	+	hypomethylation	-0.38	0.37	0.75	intron	RP11-716H6.2
11	122178025	122178025	chr11:122307317	11	122177708	122178168	chr11:122177708-122178168	chr11	122307317	+	hypomethylation	-0.44	0.48	0.92	intron	RP11-716H6.2
11	122178025	122178025	chr11:122307317	11	122177708	122178168	chr11:122177708-122178168	chr11	122307317	-	hypomethylation	-0.44	0.48	0.92	intron	MIR100HG
11	122178061	122178061	chr11:122307353	11	122177708	122178168	chr11:122177708-122178168	chr11	122307353	+	hypomethylation	-0.36	0.5	0.86	intron	RP11-716H6.2
11	122178061	122178061	chr11:122307353	11	122177708	122178168	chr11:122177708-122178168	chr11	122307353	-	hypomethylation	-0.36	0.5	0.86	intron	MIR100HG
11	1228945	1228945	chr11:1207715	11	1228821	1229012	chr11:1228821-1229012	chr11	1207715	+	hypomethylation	-0.42	0.36	0.78	TTS10kb	MUC5AC
11	1228965	1228965	chr11:1207735	11	1228821	1229012	chr11:1228821-1229012	chr11	1207735	+	hypomethylation	-0.39	0.28	0.67	TTS10kb	MUC5AC
11	1228998	1228998	chr11:1207768	11	1228821	1229012	chr11:1228821-1229012	chr11	1207768	+	hypomethylation	-0.4	0.26	0.67	TTS10kb	MUC5AC
11	1229002	1229002	chr11:1207772	11	1228821	1229012	chr11:1228821-1229012	chr11	1207772	+	hypomethylation	-0.3	0.47	0.78	TTS10kb	MUC5AC
11	129150448	129150448	chr11:129280553	11	129149922	129150564	chr11:129149922-129150564	chr11	129280553	-	hypomethylation	-0.54	0.23	0.76	TSS1500	ARHGAP32
11	129244495	129244495	chr11:129374600	11	129244480	129244782	chr11:129244480-129244782	chr11	129374600	+	hypermethylation	0.36	0.36	0	TSS1500	BARX2
11	129244508	129244508	chr11:129374613	11	129244480	129244782	chr11:129244480-129244782	chr11	129374613	+	hypermethylation	0.33	0.41	0.08	TSS1500	BARX2
11	129244522	129244522	chr11:129374627	11	129244480	129244782	chr11:129244480-129244782	chr11	129374627	+	hypermethylation	0.42	0.42	0	TSS1500	BARX2
11	129244548	129244548	chr11:129374653	11	129244480	129244782	chr11:129244480-129244782	chr11	129374653	+	hypermethylation	0.34	0.34	0	TSS1500	BARX2
11	129244551	129244551	chr11:129374656	11	129244480	129244782	chr11:129244480-129244782	chr11	129374656	+	hypermethylation	0.4	0.4	0	TSS1500	BARX2
11	129244629	129244629	chr11:129374734	11	129244480	129244782	chr11:129244480-129244782	chr11	129374734	+	hypermethylation	0.34	0.34	0	TSS1500	BARX2
11	129244712	129244712	chr11:129374817	11	129244480	129244782	chr11:129244480-129244782	chr11	129374817	+	hypermethylation	0.31	0.39	0.08	TSS1500	BARX2
11	1409812	1409812	chr11:1388582	11	1409546	1409852	chr11:1409546-1409852	chr11	1388582	+	hypermethylation	0.3	0.88	0.57	TSS1500	BRSK2
1	1144386	1144386	chr1:1209006	1	1144376	1144549	chr1:1144376-1144549	chr1	1209006	-	hypermethylation	0.34	0.34	0	TTS10kb	SDF4
1	1144386	1144386	chr1:1209006	1	1144376	1144549	chr1:1144376-1144549	chr1	1209006	-	hypermethylation	0.34	0.34	0	TTS10kb	TNFRSF4
1	1144446	1144446	chr1:1209066	1	1144376	1144549	chr1:1144376-1144549	chr1	1209066	-	hypermethylation	0.42	0.42	0	TTS10kb	TNFRSF4
1	1144446	1144446	chr1:1209066	1	1144376	1144549	chr1:1144376-1144549	chr1	1209066	-	hypermethylation	0.42	0.42	0	TTS10kb	SDF4
1	1173418	1173418	chr1:1238038	1	1173386	1173736	chr1:1173386-1173736	chr1	1238038	-	hypomethylation	-0.45	0.15	0.6	TTS10kb	FAM132A
1	1173418	1173418	chr1:1238038	1	1173386	1173736	chr1:1173386-1173736	chr1	1238038	+	hypomethylation	-0.45	0.15	0.6	TTS10kb	B3GALT6
1	11791891	11791891	chr1:11731834	1	11791882	11792060	chr1:11791882-11792060	chr1	11731834	+	hypermethylation	0.46	0.64	0.18	TTS10kb	DRAXIN
1	11791990	11791990	chr1:11731933	1	11791882	11792060	chr1:11791882-11792060	chr1	11731933	+	hypermethylation	0.34	0.42	0.08	TTS10kb	DRAXIN
